ID,CHALLENGE,CREATED,DESCRIPTION,HIT_ID,STATUS,WORKER_ID,LENGTH,SPAM,TRIGGERED
fb4c884b17a042128ab61258c1d60f5c,cscw19-1-description-label,2019-03-23 22:37:50.218,"Noritake Capacitive Touch Screen Displays Are Engineered To Improve Efficiency! Noritake Touch Screen Display Modules Offer A Wide Variety Of High Brightness TFT Modules! Auto Calibration. Long-Term Support. Stable Operation. Simple Interface. Multiple Touches. Adaptable Sensitivity.  Bill Gates will demo a new multi-touch computer and interface today called ... the touch screen hardware setup itself; the corresponding software to ... TouchWall and Plex are superficially similar to Microsoft Surface, ... and a the system worked fine (I'm trying to get Microsoft to release ..... All rights reserved.",3W5PY7V3UPENENM1CDWSYVJ9DFGJYQ,unreviewed,APHQB0WGRUJTB,605,spam,"bayes 1.0, Charseq"
8dbb5e0b4013496aaf366f627d85abaa,cscw19-1-imageAndDescription-label,2019-03-13 14:22:27.579,touch screen desk,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,AGC3T6724JUAF,17,ham,"bayes 0.16935483870967744, "
5f8d3aaaf821445ca4662a376bba0bb1,cscw19-1-description-label,2019-03-13 21:53:51.741,touchscreen couch,3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unusable,A1RCQT5Z8PHTWJ,17,ham,"bayes 0.30769230769230776, "
5f4e7d81fa0146a6a2f023587ef27834,cscw19-1-description-label,2019-03-13 21:53:00.396,Touchscreen walls,3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unusable,A1RCQT5Z8PHTWJ,17,ham,"bayes 0.06363636363636364, "
97b247bf21e9457da7241b5d7f0eab9d,cscw19-1-description-label,2019-03-13 22:11:55.321,touch screen pants,3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unusable,A1RCQT5Z8PHTWJ,18,ham,"bayes 0.4, "
0a3fc6b76bf74871935df0bc07d6d488,cscw19-1-imageAndDescription-label,2019-03-13 14:22:49.637,touch screen table,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,AGC3T6724JUAF,18,ham,"bayes 0.23420074349442377, "
4e990667f35a4d3ebc3b68b957452064,cscw19-1-description-label,2019-03-13 22:04:01.298,A touch screen door,3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unusable,A1RCQT5Z8PHTWJ,19,ham,"bayes 0.4, "
39ba8d3fd2d64e779e0c8713e379ed42,cscw19-1-imageAndDescription-label,2019-03-13 14:26:03.339,touch screen plates,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,AGC3T6724JUAF,19,ham,"bayes 0.4, "
4e7b6d79d22849cc917e9e8cc83cc0b5,cscw19-1-imageAndDescription-label,2019-03-13 14:33:30.988,Touch screen car key,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,AGC3T6724JUAF,20,ham,"bayes 0.23703703703703705, "
3a7ae46208b2480d9e3b5fdca0393fc2,cscw19-1-description-label,2019-03-13 21:51:06.765,A touch screen window,3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unusable,A1RCQT5Z8PHTWJ,21,ham,"bayes 0.1271186440677966, "
589116eecd8c4371b217bebc6be637b3,cscw19-1-imageAndDescription-label,2019-03-13 14:18:02.373,Touch screen keyboard,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,AGC3T6724JUAF,21,ham,"bayes 0.14013118664281454, "
f7e2b3ff99ea4e48937e8f288752a09c,cscw19-1-description-label,2019-03-13 22:05:40.104,touch screen microwave,3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unusable,A1RCQT5Z8PHTWJ,22,ham,"bayes 0.4, "
d001f17ff1fb4bbbafa5452f3a18d0e8,cscw19-1-imageAndDescription-label,2019-03-13 14:17:32.852,Touch screen car window.,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,AGC3T6724JUAF,24,ham,"bayes 0.06355371171330215, "
71ae5a9777424ee9b37b1dd2e9a53e25,cscw19-1-imageAndDescription-label,2019-03-13 14:33:50.704,Touch screen credit card,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,AGC3T6724JUAF,24,ham,"bayes 0.30769230769230776, "
be520989fb7c4f6b970e018cd94284d1,cscw19-1-imageAndDescription-label,2019-03-13 14:24:13.58,touch screen motorcycle ,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,AGC3T6724JUAF,24,ham,"bayes 0.4, "
49bfcd95945b40f9820858fd1a17659f,cscw19-1-imageAndDescription-label,2019-03-13 14:30:57.042,Touch screen computer case,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,AGC3T6724JUAF,26,ham,"bayes 0.27972027972027974, "
84ac384f48d44748948d7c9ab597f4ba,cscw19-1-description-label,2019-03-13 21:48:45.521,A touch screen kitchen table,3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unusable,A1RCQT5Z8PHTWJ,28,ham,"bayes 0.1693548387096774, "
1717290a6ca644a3aae0b3c7920e4ab2,cscw19-1-imageAndDescription-label,2019-03-13 14:15:18.763,an idea about fridge screen.,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,AGC3T6724JUAF,28,ham,"bayes 0.45499485066941286, "
50b5929f0dad4ced9b3ffaf59b396505,cscw19-1-imageAndDescription-label,2019-03-13 14:27:27.244,touch screen kitchen counter,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,AGC3T6724JUAF,28,ham,"bayes 0.30769230769230776, "
ebf1d35472a34a9bbf9baf770c5d3356,cscw19-1-description-label,2019-03-13 21:45:32.369,A touch screen refrigerator. ,3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unusable,A1RCQT5Z8PHTWJ,29,ham,"bayes 0.4, "
ce8a20c38fa9477b997f9b2b9e98f234,cscw19-1-imageAndDescription-label,2019-03-13 14:25:06.106,floating touch screen monitor,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,AGC3T6724JUAF,29,ham,"bayes 0.30769230769230776, "
27e1f211ea7e4662a19830448ae27cd5,cscw19-1-description-label,2019-03-13 21:51:59.016,Touch screen bathroom counter,3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unusable,A1RCQT5Z8PHTWJ,29,ham,"bayes 0.30769230769230776, "
1608adf52cc843b7a6452aaead6f0fe9,cscw19-1-imageAndDescription-label,2019-03-13 14:32:37.039,Touch screen store door knobs,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,AGC3T6724JUAF,29,ham,"bayes 0.0482546201232033, "
b52789a028ac4c519a7b12f194909f08,cscw19-1-description-label,2019-03-13 21:47:40.245,A touch screen bedroom dresser,3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unusable,A1RCQT5Z8PHTWJ,30,ham,"bayes 0.30769230769230776, "
1d74f0c8d7cf442b86596dff87472c5e,cscw19-1-description-label,2019-03-13 21:43:38.602,A touch screen bathroom mirror.,3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unusable,A1RCQT5Z8PHTWJ,31,ham,"bayes 0.30769230769230776, "
c389a5b11ef74d00b936869d33226b29,cscw19-1-imageAndDescription-label,2019-03-13 14:16:14.758,A touch display bathroom shower.,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,AGC3T6724JUAF,32,ham,"bayes 0.30769230769230776, "
3673d5a6c8fb47dc9f1977cb04fc89c5,cscw19-1-imageAndDescription-label,2019-03-13 13:43:11.762,An idea is books,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,A2L9G4YBBC7Z99,16,spam,"bayes 0.9910543130990415, Charcount"
030c1412e101474e9dbc6ff09f2d5c0b,cscw19-1-imageAndDescription-label,2019-03-13 13:56:35.165,An idea is plants,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,A2L9G4YBBC7Z99,17,spam,"bayes 0.9910543130990415, Charcount"
33fbe4efbc064e4da9454f8afb69ff68,cscw19-1-description-label,2019-03-13 21:49:06.218,A touch screen desk,3IHWR4LC7DKC46BDHRDYNHG77GHI8I,unusable,A1RCQT5Z8PHTWJ,19,ham,"bayes 0.16935483870967744, "
65b240ef13eb44d8ad0b207e22d8b427,cscw19-1-imageAndDescription-label,2019-03-13 13:44:39.741,An idea is improve sports,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,A2L9G4YBBC7Z99,25,spam,"bayes 0.9999088322056745, "
6f1ea9b83bd4437295befcba5cae6f47,cscw19-1-imageAndDescription-label,2019-03-13 13:47:21.209,An idea is eat healthy food,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,A2L9G4YBBC7Z99,27,spam,"bayes 0.9996005366991672, "
8de0563d591a4c87bbb9c0c26c792d69,cscw19-1-imageAndDescription-label,2019-03-13 14:13:34.455,An idea about charcoal cooking.,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,AGC3T6724JUAF,31,spam,"bayes 0.9826301085575195, "
0565c635a138495fa6d540c133b3a599,cscw19-1-imageAndDescription-label,2019-03-13 13:53:36.775,An idea create daily life chart,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,A2L9G4YBBC7Z99,31,spam,"bayes 0.9440028637446197, "
1124f93813c94fca9b52cb83d5c0a236,cscw19-1-imageAndDescription-label,2019-03-13 14:14:21.103,An idea about using waste gas as fuel.,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,AGC3T6724JUAF,38,spam,"bayes 0.8245346831404163, "
702610119caf4341bf54361afdc27b59,cscw19-1-imageAndDescription-label,2019-03-23 11:03:14.75,use it on light on the table .,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2MR1H3PV0EDDR,30,spam,"bayes 0.968027316467484, "
cb90cf4e8eb24ea18d03d165407ff803,cscw19-1-imageAndDescription-label,2019-03-23 09:40:05.6,keep a glass to cover something,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2IQ7D8VNHWVN3,31,spam,"bayes 0.999994945128139, "
d2d7c124f9444cdf91ea79b7fb77ced9,cscw19-1-imageAndDescription-label,2019-03-21 10:52:19.794,An idea used to creative planner.,37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,A3P9BLJVSMDRBZ,33,spam,"bayes 0.9999088322056745, "
ac46497f0a9b43f7b53979fd2d657c5a,cscw19-1-imageAndDescription-label,2019-03-12 16:19:07.182,Use a watch as a computer screen.,3P7RGTLO6EKHTPUGESIOWO1FP7EAKV,unreviewed,A2OVX9UW5WANQE,33,spam?,"bayes 0.27972027972027974, "
533329db17964f879d9280f766b01e37,cscw19-1-imageAndDescription-label,2019-03-23 11:00:50.28,Use it on media captain  my office.,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2MR1H3PV0EDDR,35,spam?,"bayes 0.02466700524740642, "
bab5492513da4880ba2c44a273d0ceba,cscw19-1-imageAndDescription-label,2019-03-23 09:34:22.762,keep it in  a chair for make some drawings,39O0SQZVJNELXR9DX9F1N9L3JXT7RX,unreviewed,A2IQ7D8VNHWVN3,42,spam,"bayes 0.9978114051804033, "
eb586ad04dff4169b8752791134011a9,cscw19-1-imageAndDescription-label,2019-03-23 23:04:53.18,"A toy coated with material that turns its surface sensitive to touch. ... “For the first time, we have been able to take a can of spray paint and put",3VGZ74AYTGN0KIVV8FT04RZAIZHCG7,unreviewed,A1PT6264PIYFCI,149,spam,"bayes 1.0, Charseq"
0709ed0f408c4796af9e397c72cd491c,cscw19-1-imageAndDescription-label,2019-03-21 12:07:55.51,"An idea create a plans.book created in the sequence of the interested topic and plans to the sequence of the following process.cool products,system,gadgets or services on the touch display that could be build coating.",37Y5RYYI0PCRDLFHUBJ47I3N7RISXQ,unreviewed,AG5HAUJJV4OCY,217,spam,"bayes 1.0, "
d9606e57fe4b49d98bea521a6c1e279f,cscw19-1-description-label,2019-03-23 22:42:02.177,"Surface Computing: The iDesk Final Frame Desk Gadgets, Gadgets And Gizmos, ... Weekly Innovation: Turn A 3D Printer into a Tattoo Machine Cool Gadgets, .... desks to touch screen tables, these workspaces will change the way you think ... The technology has been customized to serve architects and designers",3W5PY7V3UPENENM1CDWSYVJ9DFGJYQ,unreviewed,APHQB0WGRUJTB,306,spam,"bayes 1.0, Charseq"
e88f1589b24a4fdf98ebed2fa6dc135d,cscw19-1-imageAndDescription-label,2019-03-13 13:55:32.653,An idea is fashion,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,A2L9G4YBBC7Z99,18,spam,"bayes 0.9910543130990415, "
2f2ec920bcdf4a2a8a8e4a0c93b58623,cscw19-1-imageAndDescription-label,2019-03-13 14:12:59.278,An idea about jet engines.,3VLL1PIENQV1KON3OCQGKY9XIYFZOR,unusable,AGC3T6724JUAF,26,spam,"bayes 0.9999185301170465, "
