ID,DESCRIPTION,STATUS,CREATED,WORKER_ID,CHALLENGE,TRIGGERED
457922e25b274cf48e89a53848df90c0,"The fabric could be used for medical purposes. Some examples could be as a wrap for an injury or infection, and would change colors on any change that happened to the infected area, such as getting more red if it is becoming worse, or green when it becomes better.",usable,,,FABRIC_DISPLAY,[]
94f76e023b0043f1a06151cb23bb920f,It could be used to make clothes that have a different print depending on the whim of the wearer.,usable,2019-07-25 22:18:52.691,A2RQMEPIHW5BOS,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
e7a013b8fa03464eb324cd36502a8c6c,You could use the fabric to easily flip an event space to fit the mood for whatever event that would be going on in your event space.,usable,,,FABRIC_DISPLAY,[]
89d0139c370e45849dd27f827cf8c6f1,"This would be useful in an event venue. For each event you could easily color coordinate. For a wedding just touch a button and change out the wallpaper, carpeting, chair covers, to match their wedding colors. For a birthday or party change it out to match the theme of the event.",usable,2019-07-25 17:33:32.936,A3PIRKF57QSWMS,FABRIC_DISPLAY,[]
ad6049cb60cf4eb4ba9ba286acea507b,You could use it on shoes to cut down on the number of pairs people need to buy to match their various outfits.,usable,2019-07-29 18:11:27.296,A2196WCNDZULFS,FABRIC_DISPLAY,[]
8f69b8b3882a466890a47da2fc5bffec,NFL could install this fabric display on the football field and place fake grass on top and show digital displays on it.,usable,,,FABRIC_DISPLAY,[]
1ee6fe6ccdb442e5a9126f8d9840861b,Could be used in queue locations such as airports and trains so that customers can more efficiently get on their form of transportation without having to deal with inefficient company guards.,usable,,,FABRIC_DISPLAY,[]
7ed32023d32f4426b11928412c4064e2,"
banners",unusable,2019-07-22 17:28:45.861,AVPW7AXI9AFSM,FABRIC_DISPLAY,"['Charcount', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram']"
4a051780e34846579cc63861c8e92701,"Ok this depends on whether the fabric is ""touch sensitive"" like you have to touch it with your finger, or it can be monitoring your vitals. For people who have serious issues with high blood pressure or heart conditions, this could be a good early warning that something in their body is starting to work harder than normal.",usable,,,FABRIC_DISPLAY,[]
ecfb7efc544644d390adbca23c65f2dd,"Those working with fabrics - tailors, etc. - could project measurements on to the fabric to make cutting/sewing easier. Reduces the need to physically mark fabric with pen or chalk",usable,,,FABRIC_DISPLAY,[]
3eb8e2818a794d418abf96962fef08e8,use the small sensor to find the touch sense.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
d2f2a882e31c4143a23c437294a95a96,It could be used to sell curtains that can change color and pattern based on the time of day and mood.,usable,2019-07-25 22:01:11.662,A19R9046KFC12H,FABRIC_DISPLAY,[]
74ec54cbf56245278ba31879e91fa115,A large sky image for home fireworks during holidays that would be safe.,usable,2019-07-29 00:57:05.722,A2PXJTMWGUE5DC,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
a97a3afc9e67443ba0744419f199d2ea,"The display can project measurements on to fabrics to help people measure how big their shirt is. Or in projects that require measuring out fabric, the display can help people cut to the proper dimensions.",usable,2019-07-29 23:30:06.374,AKZ8SFOAI4RZN,FABRIC_DISPLAY,[]
091b1a5a9f7440ed9e6921eb78c699af,Could reduce waste in various businesses or events by only having to program a new sign instead of using other resources,usable,2019-07-22 20:58:29.892,A2J18K5IUQ2K4G,FABRIC_DISPLAY,[]
6447193a6d064d7fb608f82fb68c2dc9,A portable dance dance revolution board.,usable,2019-07-22 17:40:18.812,AUFUUD4WG9CVO,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
9104576c36d847f7adb9d583e31ebc2b,You could have built-in image software that can tweak the fabric in different ways as you are making it to fill you with inspiration as you go along.,usable,,,FABRIC_DISPLAY,[]
45272df1cdc44fc0b5f112abf7beb7b6,"Use them to create a changing, interactive art gallery",usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
f35c44f19b714556bca66a2ad371c1dd,It could be used to play mobile movies.,usable,2019-07-24 20:56:53.378,A3QL8ZAD9BKWUF,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
f657af4c3a114ba6b64a4c7479d4f910,You could maintain a wearable To Do list. ,usable,2019-07-26 22:21:55.882,A2EKR2ZFO10VMV,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
9bf4c6a8dd944973a6c67e1eb6f88b73,Billboard,usable,2019-07-25 17:39:12.752,A35D31QHYQUF9V,FABRIC_DISPLAY,"['Charcount', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram']"
5f85fda4b3b54f27893a2efeafdf4721,"Multiple instances of the item could be inserted into an outfit, allowing whoever is wearing it, to project the appearance of different fabrics, and different colors, so that they can change the style of whatever they are wearing on the spot. Such an item would probably be an expensive high-fashion article though.",usable,2019-07-27 05:04:53.72,A2WGW5Y3ZFBDEC,FABRIC_DISPLAY,[]
2200a909b6b248689a8e028aa62393a4,"Instead of white boards in workplaces, touch screen boards could be used instead which could provide many more options and be much more versitile.",usable,2019-07-24 07:00:58.979,A2K08PIXXDQLU0,FABRIC_DISPLAY,[]
c2506b0c866c4dceb70ba26d718cd707,"If you're trying to get someone's attention, such as in a crowded airport or at a concert, you can flash the person's name on your shirt.",usable,2019-07-30 01:25:18.925,AHDW0M4017Z8K,FABRIC_DISPLAY,[]
6a88be9d404246dcab3300885a7c6e94,"You could change your shirt from black, or any dark color, to white on a sunny and hot day.",usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
a823d9a0568a4923ace6bc76ba114948,"In casual sports, sometimes groups of friends might want to split into teams. The display could provide a means to show a team color or team logo for the purpose of identifying who is on which team.",usable,2019-07-29 23:29:04.577,AKZ8SFOAI4RZN,FABRIC_DISPLAY,[]
1f2454c902d74b8fa250f7f423c55153,The fabric could be hung on the ceiling of bedrooms and hooked up to a live stream of a view of space when you sleep. That way you could look at shooting stars and stargaze while going to bed.,usable,,,FABRIC_DISPLAY,[]
3af6b0ea2742472d9d644f6c58340449,"It could be used as a toy for children, such as a track. It could be used on the floor for small children and can change scenes for play. The scenes could be train tracks, race tracks, villlages, castles, etc. Children could have tons of fun and imagination play, using their dolls, trucks, trains and other toys to play on the changing fabric scene. It's safe and endless hours of fun",usable,,,FABRIC_DISPLAY,[]
4c8960b158fb4feeb0ff96d52996fffd,"You could use the cloth to easily change specials on a menu that would otherwise be on a chalkboard.  You could customize the font on a cloth and make it fit your brand, as well as what you're offering, with pictures of the dish.",usable,,,FABRIC_DISPLAY,[]
2d5106578e494a39ba8364bdd83d5da3,A process of creating multiple sensor areas in single fabric path was developed.This type of technology are hand's position and movement in space.,usable,2019-07-24 06:34:01.292,A3NGEIHH9C7VF9,FABRIC_DISPLAY,[]
6b210b77ae144cb8bd8db92651cb801e,A tablecloth for restaurants that can display seating arrangements for reserved parties or indicate that a table is about to taken.,usable,2019-07-30 01:28:09.808,AHDW0M4017Z8K,FABRIC_DISPLAY,[]
0bd261622d244d4d99fec9e501937dbb,can use at yoga to ensure the posture is correct,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
3d6a0b91a61b4c90b129fa84943bb325,Refrigerators could have this fabric on the front door which could be used to display a shopping list.,usable,2019-07-29 20:45:03.022,A3L0DCUXI7X3A9,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
